2.510112100798740364e-01	4.172518378627834007e-02	9.074967500927454134e-02	2.532283158569861858e-02
3.707759147836206526e-01	3.374155495802054483e-02	1.097530253355935015e-01	3.744378475292522990e-02
3.758135930775661770e-01	5.561426153496105279e-02	1.339985216034728921e-01	5.781421032568007795e-02
2.066904085560709314e-01	7.935460681653924708e-02	1.180969968306622014e-01	6.178045481864577471e-02
1.288686206115406407e-01	5.607461018861133184e-02	7.590339167646745211e-02	4.853384993171840078e-02
2.025444942356358080e-02	-3.614061594593015458e-05	3.806614307573105704e-03	-1.026195439215856625e-02
2.530632079057075767e-01	6.625091705652977336e-02	1.249054486138611586e-01	6.549861282445611221e-02
2.170655597131749825e-01	5.644382910029177580e-02	8.035109906776273514e-02	4.451164653362051082e-02
2.683563699335100861e-01	9.339593488781612607e-02	1.428087725803761365e-01	2.159031232218436291e-02
2.601026795119754098e-01	5.114689841208026194e-02	8.687922726130198336e-02	6.202127311232118190e-02
1.724301577616823566e-01	3.528606113250042781e-02	3.533264246389057617e-02	1.188548339608392485e-02
2.920960852646934947e-01	5.764953119000477272e-02	1.207118212186975570e-01	1.367739348593352278e-01
3.157592215227829069e-01	7.065502211319699133e-02	1.064918780451533653e-01	4.785657338480259204e-02
2.419477432814453599e-01	6.078301246651383882e-02	7.211839066909721263e-02	5.461688907853275154e-02
1.124012047046465262e-01	1.785048088039609127e-02	4.411956579084484742e-02	1.637351511050702882e-02
3.115988091607893029e-01	4.373409974717662463e-02	7.754423636085187865e-02	9.411082536328178871e-02
2.150270891649417315e-01	4.122025620247825317e-02	7.102795926855262620e-02	3.929524748773775833e-02
1.822755633565935618e-01	6.066072392461540480e-02	7.190847913071637953e-02	5.613088765121654333e-02
3.136763904392435576e-01	8.173158274620737074e-02	9.860554543954776208e-02	5.650192630506974123e-02
-5.887069419575785556e-02	2.326459501698189408e-03	7.096098211995471861e-03	9.681705200333477757e-03
2.085977126598746456e-01	5.387254754434382675e-02	7.798380981955158053e-02	4.824793287661139490e-02
1.744657758942081416e-01	4.787299483231893804e-02	1.379914267514738835e-01	1.532476025791325996e-02
4.601840582757801279e-01	1.197977687797762980e-01	1.118133235754122101e-01	3.132059641808447592e-02
7.618225878288772956e-02	3.457142079631089077e-02	7.820625423574645296e-04	7.402650413146048824e-03
2.752724478811618414e-01	7.202084676358458393e-02	7.386010872256752735e-02	6.255195749347296219e-02
3.563239519042019077e-01	7.677135596442580256e-02	1.293672124264848844e-01	6.146368440740899303e-02
7.127832173205927990e-02	3.282428954386661102e-02	3.211998226804620160e-02	5.446280933462332302e-02
3.705478032710254888e-02	1.383995724326546155e-02	2.595486897826531844e-02	1.776669682009026155e-02
2.265783677577010435e-01	5.861023507780967895e-02	8.413411804878787037e-02	1.834680815673356974e-02
1.632860896677122975e-01	5.016825102764466138e-02	4.972371477668621753e-02	5.338560256757877986e-02
3.645127237996853009e-01	7.856670455647400686e-02	1.244304205590179291e-01	3.145383469093190887e-02
2.003897852705771865e-01	6.889760635577181491e-02	8.059861013412111808e-02	3.100554783979082157e-02
3.694546066928777739e-01	6.742405043206491089e-02	1.305992366762959989e-01	7.644474809608875487e-02
-2.078940688711175544e-02	1.350729383375749715e-03	-2.920006303406927350e-03	1.008866411398336160e-03
2.473256280686440822e-01	6.382462789555151672e-02	5.160812176982219890e-02	5.470690759108169654e-02
2.576440905506702239e-01	3.743681876739663600e-02	9.803847777349523895e-02	8.777078241318614360e-02
2.491702705525263850e-01	2.586937652324961673e-02	6.691271063543310915e-02	1.895627757789676293e-01
3.175351531760227108e-01	8.343276552221426390e-02	1.106937480470610857e-01	4.278125444220896856e-02
2.614920441293032138e-01	3.853371471500871559e-02	8.536603179496848881e-02	2.818948829091234842e-02
7.496753862526292500e-02	1.372759934709113019e-02	4.939238153185872976e-02	6.414594236580271891e-02
1.104876000492121813e-01	2.236841412730540546e-03	5.768942299404824364e-02	4.136947481883315736e-02
5.798169326254044853e-02	2.634421143341866833e-02	3.180320474914147960e-02	1.965510906551868470e-02
3.186181897459956502e-01	1.834948969608055785e-02	1.111163395815726873e-01	1.435718337183599334e-02
-5.408445403597558765e-02	-1.710584001563121570e-02	-3.044618950431455390e-02	-1.399392605728998207e-02
2.275464082988977454e-01	3.596202159206136895e-02	9.856038687855653291e-02	1.166515036177509790e-01
2.675347830847926711e-02	1.308127152212799210e-02	5.911448875609810749e-02	7.145050562445968284e-03
2.584475700859783509e-01	4.379716286475779374e-02	6.551469973784530831e-02	5.944262003002626082e-02
1.812481564759782227e-01	6.736352727176482535e-02	1.098016548437718842e-01	7.017491705005604596e-02
1.800311051010873575e-01	4.251915120852541030e-02	1.127609245067101029e-01	1.350157406231207446e-02
1.263900900085047074e-01	3.833310321234004170e-03	1.183574307164840245e-01	1.817030737193583156e-01
1.209175778841622972e-02	-9.895806677613500080e-04	-5.199825665953436427e-03	1.316901075157599077e-02
2.098646864052757799e-01	8.606478434088936369e-02	5.363990201419416293e-02	4.928590688486649690e-02
4.107694880014001737e-01	9.423485753205082527e-02	1.726361350751129953e-01	1.381627173503255090e-01
2.899972985687998550e-01	2.955092574338117478e-02	1.345690605266909590e-01	9.515349612838541749e-02
2.258410724426136718e-01	5.296897307591225124e-02	8.015005477248791921e-02	6.336514304755463955e-02
2.142979140850501119e-01	8.640071157967287030e-02	1.293891939216065545e-01	8.750625049244684095e-02
1.318631121754675894e-01	5.236722630951066992e-02	1.446706461583569803e-01	1.404281578125192165e-01
2.747730113026494725e-02	-6.445266906396601714e-03	-9.737322166936263068e-03	4.663316586806923181e-03
2.278434921758654419e-01	4.938598879961276361e-02	1.302464695141566375e-01	9.241047958919131056e-02
2.559701302284941304e-01	7.873131038779651591e-02	1.812101048067955855e-01	2.479893512689493873e-01
1.856845984228430724e-01	1.995751574743729467e-02	4.806347326077330118e-02	4.022881236779944636e-02
1.518320352070063883e-01	4.603260801182730566e-02	3.619021207559213610e-02	2.029495746414379520e-02
2.312424635634956482e-01	9.976364265219542227e-02	1.391582080925892195e-01	1.020157229243205538e-01
3.625025014741788398e-01	9.283901454130677466e-02	1.740757654736383997e-01	8.104366613256369645e-02
2.261018454552935486e-01	5.333286164175479044e-02	1.237451422804462103e-01	1.205278003749190446e-01
1.007341250900989915e-01	2.132070733273213128e-02	4.019750602578406329e-02	4.092862699150859318e-02
2.447171785997453997e-01	4.980976736255869619e-02	1.029740274551255302e-01	6.701581855931396103e-02
2.705171422055224206e-01	6.104044231952256150e-02	1.245424152694942083e-01	5.716967191968769235e-02
2.112555399237098230e-01	3.584491808305910465e-02	9.978473350240808781e-02	3.457697060943927536e-02
4.068483328223697626e-01	9.255163180716755034e-02	1.052048257913057588e-01	5.470191128368838418e-02
7.691183032918634532e-02	3.003826465158764003e-02	9.039414226556186094e-02	2.378215068041498320e-02
1.861739994328440451e-01	3.784019294912984582e-02	1.296135556924063459e-01	7.512744220318545718e-02
1.537031232247982881e-01	4.539351964542534534e-02	7.815926633840022952e-02	5.755670607178541703e-02
1.422002835243792729e-01	1.866977056937422358e-02	4.364656168477754061e-02	2.889259219728862460e-02
2.482581797527697032e-01	7.915911675644117518e-02	1.820640616129054756e-01	1.094819393382233247e-01
2.121883052378570611e-01	1.798797690485906542e-02	7.929429184081790427e-02	1.214307979919070635e-01
3.329190343223332738e-01	9.079771883177596703e-02	9.432795234793839301e-02	2.040914614718074976e-02
2.263287279280778719e-01	6.111518935942035491e-02	1.400556771978422044e-01	7.358497467614154297e-02
2.453151202596537128e-01	4.816152904816235064e-02	1.138208477430139032e-01	5.568399128232938422e-02
1.996565739366925052e-01	6.116888516069535209e-02	6.264141502053084676e-02	3.999947450849638403e-02
2.159611199365549516e-01	7.116681584561741769e-02	1.532381078496977689e-01	9.477574219663237320e-02
2.060516044660749002e-01	3.015003824185281261e-02	9.568690997632647854e-02	8.217637082866546816e-02
7.543897451694031586e-02	2.947789224111751344e-02	7.627640522574384574e-02	5.969886878990262463e-02
4.695079944454902399e-02	2.190091017778857466e-02	4.441115854607097929e-02	1.121761698434284305e-02
9.845974987098654596e-02	4.331413446807928780e-02	2.558712718940400060e-02	7.408051681861003990e-03
7.431184632138956858e-02	2.180388789220747553e-02	1.516703968525414392e-01	-8.512967395292378447e-04
3.363638505158566550e-01	6.944782388944222007e-02	1.216382588544279164e-01	4.693809545173395492e-02
2.859154682052476582e-01	6.003537619866190084e-02	8.846763459140533081e-02	1.076637878298022100e-01
1.759315348953204294e-01	5.342974935031365169e-03	7.318340057083938532e-02	1.101435244620864451e-01
1.990683842128571912e-01	4.285364926472334801e-02	5.968134705360793324e-02	1.200663677500479753e-01
6.354072421774520363e-03	3.290038038940178156e-02	3.645343129072660393e-02	-1.465216436276069178e-03
1.477271700838461710e-01	1.081852710617080271e-02	1.013849779885407087e-01	5.348604375545071288e-02
3.505016545068125322e-01	7.453393308167047260e-02	8.977274681868453732e-02	1.318630564520745785e-01
1.231938165931129037e-01	3.584599641931683622e-02	4.091065403053532196e-02	7.180557205825575939e-03
3.611836669446095716e-01	5.023355190421657790e-02	1.664861204158042118e-01	1.027064300546871867e-01
1.191080519120178705e-01	2.016966885012050348e-02	4.499493991683631289e-03	5.217398617902960223e-02
2.197301635903421702e-01	1.887403451763150844e-02	6.204244832430710899e-02	6.215993585080887424e-02
3.552468459242079102e-01	7.543210245290785099e-02	1.810023362814860981e-01	1.399613682665102332e-01
2.323113687506024316e-01	2.913422994354504525e-02	1.187770850142708806e-01	6.377765965384253610e-02
9.667134348884157125e-02	3.194939735035483286e-02	5.482493540578188551e-02	5.796495403960651160e-02
9.906474461744668725e-02	1.966843253749570031e-02	7.674977329361257206e-02	2.413902415962023568e-02
9.284099375061177772e-02	2.068984560042720633e-02	1.289059942873259368e-02	3.997854322808856026e-02
2.415876985839501556e-01	3.962651045640916414e-02	8.310511503525688792e-02	-2.694194818362402599e-03
-9.683921590448590910e-03	-5.527851787150220297e-04	-3.805708379010133702e-03	-1.336615944283130186e-03
3.706359230257345039e-01	8.349166826488180204e-02	1.450119815583559568e-01	1.016787160304038484e-01
2.879795763263469088e-01	8.297780291094947192e-02	9.118986246574850574e-02	3.337632819808340756e-02
3.250196313789866509e-01	6.655084879251416119e-02	1.581094736804363465e-01	8.196451651153040252e-02
2.400183647803938725e-01	4.043877102367484516e-02	1.066516958087493222e-01	1.165090674606298060e-01
2.438235636670078033e-01	5.499453586402233696e-02	9.618349831579672826e-02	1.215115987366063299e-01
1.601332978599684376e-01	5.075224339025163206e-02	6.539195541665128453e-02	5.615906691201727474e-02
1.989107458455685040e-01	3.955383977680236585e-02	1.457471642023134839e-01	1.766051640187215124e-02
1.650753519586114770e-01	4.247255178495045608e-02	1.101678052204412284e-01	3.405139748367252972e-02
2.717730150952143431e-01	4.349366206486015435e-02	7.222324361729906550e-02	6.244716120227090245e-02
2.557495090274028993e-01	3.644256937592352946e-02	9.790353896838709102e-02	4.380079930439020192e-02
1.756691913149276418e-01	3.313357721442804216e-02	3.064655366745431403e-02	3.790131200253100963e-02
1.345192804379164719e-01	7.489370264374459185e-02	8.488167524333603553e-02	4.178788823937860247e-02
-9.242133460086709995e-02	-1.505738419383807758e-02	-4.859220115789523314e-02	-2.584495117891452698e-03
1.220294140148970308e-01	3.622115259967129824e-02	8.275128791105147708e-02	4.272664399530811535e-02
4.241938830467841259e-01	8.401099325110841787e-02	1.629038447665344114e-01	9.245924321039653004e-02
2.398248702894127393e-01	6.946890814546265169e-02	1.179279933045149220e-01	5.468881057254956768e-02
1.240763125852844817e-01	3.750312782434937764e-02	6.512012871948953674e-02	1.735649644112672446e-02
1.593438990839898262e-01	3.392252361203154654e-02	2.187652573148260171e-01	1.321172617691884488e-01
4.968142085278828834e-02	2.305553574073067671e-02	6.708891752304252387e-02	3.768165463547956673e-02
3.051445824470497836e-01	5.682118739338372360e-02	9.569692733043594357e-02	1.085931046514130582e-01
1.466649316926654234e-01	4.252977331153343088e-02	4.131930388301839618e-02	5.102320961498605506e-02
1.807932858106195972e-01	6.807084887112833937e-02	1.065466157277522030e-01	9.113997572303036976e-02
2.629131956843490103e-01	5.701346710127534745e-02	8.385490405229698019e-02	1.738699072878130414e-01
2.930483572456232810e-01	1.769263519329274462e-02	1.126199337130731892e-01	9.120691163935268353e-02
2.172994331719632077e-01	2.490067815495720580e-02	8.559001234402037472e-02	5.955576721713897598e-02
7.788382710235909612e-02	2.777793540508972578e-02	1.182755783369246888e-01	2.510014951016505472e-02
2.192498184699278596e-01	3.340974351659902614e-02	1.242553425168392706e-01	1.121029417419088514e-01
3.371850900851850463e-01	4.995279257043387655e-02	1.113781503367557296e-01	3.839705649133631771e-02
2.484026803245000248e-01	9.283816590246922462e-02	9.842728419348521773e-02	5.730559349876071518e-02
1.493695145582167316e-01	3.951954872330970536e-02	6.298229688677690896e-02	6.773334843900273572e-02
1.479491883811547837e-01	1.508146303751896344e-02	1.036474806258962794e-01	7.382565093148238389e-02
2.436445573697245404e-01	5.466343180346414088e-02	1.019959743124195239e-01	8.214464450107142324e-02
6.489542544210077923e-02	1.088643975509477613e-02	1.509663987827901399e-02	7.397793966872720506e-03
2.324025772048498306e-01	3.491330337661123495e-02	1.097094984990682059e-01	6.878212983061868235e-02
5.913370934143735713e-03	2.748643271743006489e-02	2.753894501142128970e-02	-7.001132820721664429e-03
2.102285202154084709e-01	2.414816021984118183e-02	7.286241606905874413e-02	2.117080757947540359e-01
3.297014310538305959e-01	5.789192080048165268e-02	1.254988577444325348e-01	8.411418694198946611e-02
-3.369694527902825087e-02	4.828904904316463909e-03	-1.336418406683356763e-02	1.536598231630019462e-02
3.299894904606521795e-01	9.237706334420842103e-02	1.772011449186842169e-01	1.687643522809858243e-01
2.346841710317287277e-01	7.224592702421867019e-02	7.563433277282322065e-02	1.134541742457503416e-01
3.115132231380945971e-01	6.390684247343042523e-02	1.620662324052057623e-01	8.511537831202020676e-02
3.330767233858950016e-02	9.114770788580882355e-03	2.398782608493919832e-02	8.001392392236836293e-03
2.065427161598820671e-01	5.957587661765781362e-02	5.672649300234797187e-02	4.528406927516046010e-02
3.411676326247460311e-01	7.553015771869631134e-02	1.324931649770339781e-01	2.536824129017480403e-02
5.819865498832973993e-02	1.030313029193642010e-02	3.074549397506096127e-02	8.128629748616236772e-03
3.346560142085351908e-01	7.393486896063095060e-02	9.511236375680999500e-02	7.218429810523613321e-02
8.077842872778240313e-02	7.324461401239514696e-03	5.882100735596387103e-02	2.042791798662998287e-02
1.141289249911293935e-01	1.320659901878491055e-02	6.358531460579218419e-02	3.381403563210450686e-02
8.730634650375301842e-02	2.503082142110822986e-02	2.920892557592594946e-02	1.027676452198290208e-02
2.676143281910428051e-01	8.057084433012490221e-02	9.734938096778593397e-02	2.193399486605126722e-02
1.934676749711036203e-01	5.787144762795350811e-02	1.045111939058483985e-01	9.089974087168889438e-02
2.577087354655544504e-01	6.850086717991757390e-02	1.352316774204427585e-01	6.435926780694864457e-02
8.827536636693857075e-02	3.044556011228116352e-02	2.057657873412341992e-02	3.173315115534926234e-02
2.284718504138345541e-01	6.483055948134092139e-02	1.168741578819590121e-01	6.770417609821459404e-02
2.457636832343172706e-01	5.211444396604995866e-02	1.073424618062826796e-01	4.998094450758902574e-02
2.719385418823040967e-01	7.959805007441748959e-02	8.315693178288913190e-02	6.997825925770569111e-02
2.809527871981900571e-01	5.594063674399592234e-02	9.617785041734557006e-02	6.336915744961897634e-02
3.050836290507316084e-01	3.775181774921958916e-02	8.022271087709691162e-02	7.374538685737862254e-02
1.743987918140757210e-01	4.471499342272473865e-02	2.732739670357216266e-02	-9.167286339238078785e-04
1.716278926914261149e-01	6.334678794105523536e-02	5.755024239423513904e-02	5.553564523258171237e-02
9.178041132813299918e-02	3.823322557384210146e-02	5.139357702182664051e-02	6.867412801149028190e-02
2.977843375921306324e-01	8.119807083523628011e-02	1.716848218780961111e-01	1.675784093985278542e-02
2.966857124641837373e-01	5.793249290930478634e-02	7.013925189413153238e-02	5.050665673688567447e-02
1.498330796177202995e-01	2.716011696305841577e-02	5.515898830097431399e-02	6.221380004127015362e-02
3.330544305429975482e-01	7.068412974329087162e-02	9.115517098816448838e-02	2.254372414791294410e-01
2.327036924217210090e-01	2.174907499987676490e-02	8.792384201494816975e-02	1.595967271034655702e-02
2.439655516865909535e-01	6.399499694590918275e-02	1.183165288866706438e-01	1.027554007302386579e-01
1.275358130959633463e-01	3.265355859249599590e-02	7.875879689773686299e-02	1.338094984733330037e-02
-7.077521503477401943e-04	4.638995098114141735e-03	-1.160772033499685163e-02	1.053318171964467975e-03
2.112580881376153741e-01	7.820318440353375700e-02	1.066294471734492710e-01	8.722763790927573480e-02
4.382869507145874532e-01	4.747730942925799252e-02	9.756282920021823457e-02	1.776183701180535368e-01
2.495194897020246994e-01	6.851980445324798441e-02	1.090532414313453574e-01	1.019290368363505311e-01
1.608648525722219391e-01	3.625304759964258217e-02	7.428586719638682889e-02	9.379611376182195315e-02
2.580326395855336852e-01	1.177568613055860886e-01	1.208171776799758790e-01	1.495180844368571571e-01
4.139174966506362630e-01	1.757397915472233563e-02	1.050221077818228044e-01	5.676237224602147247e-02
1.984030861806623802e-01	2.663388260255550311e-02	3.032215851697209197e-02	8.842616860200977480e-03
-9.445023946893463251e-02	-2.291987266050711514e-02	-5.109510208053284069e-02	-3.014615437903896827e-02
2.858049184655744313e-01	7.024226977644885961e-02	1.613523665060941636e-01	7.556192977946378508e-02
3.173366964168778948e-01	9.760600164494430409e-02	1.103691064889000539e-01	3.866286422367291864e-02
2.948382946166323015e-01	5.445330944369591863e-02	1.255533521305048084e-01	1.489536631101485709e-01
2.663886307740491177e-01	3.466578544238974047e-02	7.790567634454259593e-02	6.918488875661862880e-02
-8.206061247368484635e-02	-9.556208688749321528e-03	-8.030154314032644791e-04	-8.124726738730825293e-03
2.250462225697378027e-01	4.426771095106925985e-02	6.605199533365541109e-02	6.572465779240647954e-02
2.897222720136288787e-03	-3.333451919382859202e-03	9.362972510192885123e-03	1.555363649693608519e-03
2.191857014744131027e-01	5.707523237008724215e-02	1.212993884228990571e-01	9.357955625575875569e-02
3.127663363156608645e-01	8.144313595879522361e-02	1.174622415577534496e-01	4.190703600014313024e-02
1.282847931746557424e-01	3.937809734713388493e-02	2.518258094737742953e-02	2.311116285968854364e-02
3.475258506086835730e-01	9.333722641364351758e-02	1.251687776788688033e-01	5.922948353336086186e-02
1.437874605499291358e-01	4.809853141485047334e-02	1.411926186587029175e-01	3.474484876075370487e-02
3.121954600993511186e-01	7.590869054651155912e-02	1.335354435040197463e-01	4.702617886460165597e-02
